channel,watch_time_min,stream_time_min,peak_viewers,avg_viewers,followers,followers_gained,views_gained,partnered,mature,language,avg_to_peak_ratio,watch_per_follower,views_per_follower,follower_growth_rate,viewers_per_stream_hr,stickiness,avg_to_peak_ratio_scaled,watch_per_follower_scaled,views_per_follower_scaled,follower_growth_rate_scaled,viewers_per_stream_hr_scaled,stickiness_scaled,engagement_efficiency_score,cluster
Sacriel,1002681105,163095,66781,5573,672403,136341,60194490,True,False,English,0.0834518800257558,1491.1907070610928,89.5214477032375,0.2027667931285256,2.050216131702382,1.1031463714742291,0.1548255323018358,0.257787972591223,0.1445790646695466,0.1906538562302765,0.0207527622285993,0.3133858267504962,0.1803308357953296,1
dakotaz,978947160,132615,43397,7112,4520305,489250,18504106,True,False,English,0.163882296011245,216.56661663316967,4.093552536831033,0.1082338470523559,3.217735550277118,1.0379462238071957,0.337028005298681,0.0190737210877453,0.0021435387799964,0.0938371878350354,0.0328971000036443,0.2332387874940067,0.1197030567498515,1
Stray228,972961650,93750,36971,10290,773712,197486,23738903,True,False,Russian,0.2783262557139379,1257.524311371673,30.68183380896251,0.2552448456273135,6.5856,1.008577026239067,0.596282818566636,0.2140264438649076,0.0464746769652266,0.2443996709720429,0.0679290513419187,0.1971368105100722,0.227708245370134,1
AdmiralBulldog,972317520,154845,16681,6198,694253,66513,17095676,True,True,English,0.3715604580061147,1400.5233250702554,24.62456193923541,0.0958051315586681,2.4016274338854986,1.0131164171697538,0.8074902581574934,0.2408075966590089,0.0363752743925664,0.0811082200362152,0.0244080826316552,0.2027168399446721,0.2321510453036019,1
pokimane,964334055,56505,112160,16026,5367605,2085831,45579002,True,False,English,0.1428851640513552,179.65816318451152,8.491497045702879,0.3885962174936494,17.01725511016724,1.0649163287253116,0.2894623011796916,0.0121614291380542,0.0094763138382371,0.3809725388019613,0.1764373478165912,0.2663916887521862,0.1891502699211202,1
lestream,955346835,253395,47638,3652,883706,124020,25815105,True,False,French,0.0766614887274864,1081.0686302910697,29.21232287661281,0.1403407920733818,0.864736873261114,1.0323625915813526,0.1394429674847628,0.180979456797096,0.044024533928904,0.1267197708741829,0.0084216092637984,0.226375128327408,0.120993911112692,1
ybicanoooobov,938816460,114765,17036,8255,523512,101937,16237397,True,False,Russian,0.4845621037802301,1793.304566084445,31.01628424945369,0.1947175995965708,4.315775715592733,0.9909555098279336,1.0,0.3143684846552737,0.0470323124340926,0.1824102106719918,0.0443187264417192,0.1754756269376909,0.2939342268567947,1
Method,905107560,230940,148350,4135,401400,132108,22813009,True,False,English,0.0278732726659925,2254.876831091181,56.83360488290982,0.329118086696562,1.074305014289426,0.9478192328728736,0.0289209278982418,0.4008126987441949,0.090078013540533,0.3200575382104161,0.0106015013076009,0.1224505187715016,0.1621535330787481,1
Nightblue3,899215845,118980,17738,7234,2641880,175130,19181711,True,False,English,0.4078250084564212,340.36967803231033,7.260629173164564,0.0662899147576725,3.6480080685829552,1.04474784005211,0.8896419005828762,0.0422598159981382,0.0074240648347466,0.0508799760615361,0.0373727213205079,0.2415996489904043,0.2115296879647016,1
EsfandTV,888938940,189045,29597,4393,471970,216021,24144005,True,False,English,0.1484272054600128,1883.464923618027,51.1558043943471,0.4577007013157615,1.3942712052685868,1.070398599808012,0.3020169254189907,0.3312539039922715,0.0806113106923702,0.4517464453872793,0.0139297350294769,0.2731307501102032,0.2421148451050986,1
shroud,888505170,30240,471281,29612,7744066,833587,30621257,True,False,English,0.0628330019669793,114.7336773731009,3.954157544628365,0.1076420319764836,58.75396825396825,0.9922256086121242,0.1081167029777745,2.236360271510197e-06,0.0019111229048062,0.0932310757193095,0.6105755162911157,0.1770368911488703,0.165145590900358,1
NOBRU,888211260,38655,132224,22070,1549722,1400039,6781403,True,False,Portuguese,0.1669137221684414,573.1423184287246,4.375883545564946,0.9034129992347014,34.25688785409391,1.0411379181385505,0.3438952250659909,0.0858539603737268,0.0026142745464063,0.9082262393474612,0.3557610659741479,0.2371621658914941,0.3222521551998712,1
buster,884353800,59295,97838,14195,1087377,1052053,37351933,True,False,Russian,0.1450867760992661,813.2908825549924,34.350490216364705,0.9675144866959664,14.363774348596005,1.0506851061793616,0.2944497074338304,0.1308294830910095,0.0525914963446404,0.9738762874288832,0.1488362937052657,0.2488980113163176,0.3082468798866578,1
Scarra,864157695,138360,27421,6060,1242014,333090,15626904,True,False,English,0.2209985047955946,695.7712996793917,12.581906484145913,0.2681853827734631,2.6279271465741543,1.030646716558039,0.4664158041954336,0.1088201711112464,0.0162963299270488,0.2576528249859417,0.0267620136289157,0.224265895330651,0.1833688398632062,1
Baiano,859718520,85860,107069,9229,425797,363343,19412227,True,False,Portuguese,0.0861967516274551,2019.0807356557232,45.5903329520875,0.8533244715204663,6.449336128581412,1.084952568389724,0.1610436077371122,0.3566523154186132,0.0713318961620535,0.8569276754139142,0.0665116578024924,0.2910211619113097,0.3005813857409159,1
괴물쥐123 (tmxk319),857951685,116400,71933,7173,427926,367486,17151766,True,False,Korean,0.0997177929462138,2004.9066544215589,40.08114954454742,0.8587606268373504,3.6974226804123713,1.0275643305867794,0.191673402890911,0.353997763995984,0.0621463317238051,0.8624951571068652,0.0378867236810097,0.2204768838286554,0.2881127105378718,1
WePlayEsport_RU,853324635,92970,115737,8627,346934,243137,28789066,True,False,Russian,0.0745396891227524,2459.616627370048,82.98139127326812,0.7008162935889823,5.567602452404001,1.0639265694168851,0.1346363637832972,0.4391567937512771,0.1336747063784349,0.7007352123285283,0.0573400145554767,0.2651750307999371,0.2884530202661586,0
elded,853049385,110940,44758,7699,2601858,1108422,14789437,True,False,Spanish,0.1720139416417176,327.8616223483372,5.684182995382531,0.4260117193175031,4.1638723634396975,0.998738273202584,0.3554489711143174,0.0399172813067053,0.0047956266655565,0.4192919225012994,0.0427386536922997,0.1850425598976829,0.1745391691963102,1
LPL,850636305,48765,146577,17573,502467,280538,31029241,True,False,English,0.1198892049912332,1692.919743983187,61.75378880603104,0.5583212429871016,21.621654875422948,0.9926354401623124,0.2373685682510399,0.2955682063221013,0.098281528132552,0.5547977732163548,0.224331528513701,0.1775406750591343,0.2646480465824806,1
juansguarnizo,849083325,123780,45631,6039,1204773,946280,12708431,True,False,Spanish,0.1323442396616335,704.7662298208875,10.548402894155164,0.7854425688490695,2.927290353853611,1.1358861494645764,0.2655834927967217,0.1105047603420465,0.012905831394053,0.7874058850353598,0.0298759386298897,0.3536310771944278,0.2599844975654165,1
Rakin,842581305,144510,51854,5333,1258173,517248,24523589,True,False,Portuguese,0.1028464535040691,669.6863666602287,19.49142844426005,0.4111103957881786,2.2142412289806934,1.0933075171568165,0.1987608919188399,0.1039349305858635,0.0278167050002867,0.4040306135220324,0.0224589233024461,0.3012914516388998,0.1763822526613947,1
SolaryHS,827452485,460065,17513,1802,149073,35986,10445269,True,False,French,0.1028949922914406,5550.65293513916,70.06814782019548,0.2413985094550992,0.2350102702878941,0.9980885717386384,0.1988708489169109,1.0,0.1121442142763483,0.2302188356832097,0.00187130059161,0.1842439167872138,0.2878915193758821,0
Cellbit,817373955,103095,68813,8264,1293451,547018,18105470,True,False,Portuguese,0.1200935869675788,631.9326785475445,13.99780123097048,0.4229135854392629,4.809544594791212,0.959384910918026,0.2378315635130917,0.0968643413297876,0.0186570776953903,0.4161189440553303,0.0494548260700337,0.1366675855340887,0.1592657230329537,1
dota2ti_ru,812538090,6195,457060,126232,541644,108438,12068376,True,False,Russian,0.2761825580886535,1500.1330948002746,22.281011143850943,0.2002016084365376,1222.5859564164648,1.0390416462128915,0.5914266083394658,0.2594627215716036,0.0324678283605737,0.1880267019311114,1.0,0.2345853314159643,0.3843281986031198,1
uzra,812362125,208785,14181,3683,185506,29752,20715640,True,False,Chinese,0.2597137014314928,4379.169002619861,111.6709971645122,0.1603829525729626,1.0584093684891156,1.0564492866947488,0.5541190005943238,0.7986545562058095,0.181509422365798,0.1472461089135012,0.0104361575123028,0.2559836087969781,0.3246581423981189,0
OverwatchLeague,805163370,24480,254493,33132,1796619,83198,27099682,True,False,English,0.1301882566514599,448.1547673713793,15.083711126287763,0.0463080931460704,81.20588235294117,0.9927158197276256,0.2606994519599358,0.0624460317758214,0.0204676355548213,0.0304154345741211,0.8441164957183177,0.1776394813411302,0.2326307551540246,1
Thijs,794621265,108720,24923,7180,755116,68557,15548337,True,False,English,0.2880873089114472,1052.3168162242623,20.59066024292956,0.0907900243141451,3.962472406181016,1.0179496447391885,0.6183949512697768,0.1755947572406795,0.0296494747181057,0.0759719580745037,0.0406437257023097,0.2086580669756484,0.1914854889968373,1
Swagg,790021440,108375,74199,6309,784966,723082,7527027,True,False,English,0.0850281001091659,1006.440329899639,9.588984745836123,0.9211634644048278,3.4928719723183392,1.1554448991142987,0.1583962113001444,0.1670029134360364,0.0113061755879769,0.9264055193928826,0.0357590221184515,0.3776735975271958,0.2794239065604479,1
TeePee,789698115,170010,78741,4410,520519,238257,17102146,True,True,English,0.0560064007315121,1517.1360027203618,32.85594954266799,0.4577296890219185,1.5563790365272632,1.053290202617133,0.0926521102360207,0.2626470615413303,0.050099620752872,0.4517761333770335,0.0156159530293357,0.2521003164327302,0.187481865894887,1
LVNDMARK,788421150,199350,96236,3688,248829,244295,8815201,True,False,English,0.0383224572924892,3168.5259756700384,35.426742863572976,0.9817786512022312,1.1100075244544771,1.0723859457553753,0.0525919142585734,0.5719228113827475,0.0543859524938469,0.9884850449283636,0.0109728727263227,0.2755736877316479,0.325655380586917,0
Agraelus,779867430,169515,23555,4642,414951,132125,20334558,True,True,Czech,0.197070685629378,1879.4205339907603,49.00472103935164,0.318411089502134,1.6430404388992124,0.9910772633733442,0.4122110885777433,0.3304964622885475,0.0770247692201238,0.3090918818978913,0.0165173901495412,0.1756252920309892,0.220161147360806,1
BLASTPremier,753808200,25260,113167,24689,501371,315910,21104122,True,False,English,0.2181643058488782,1503.4938199457088,42.09282547255425,0.6300922869491853,58.6437054631829,1.2087152779147416,0.459995371692014,0.26009212516881,0.0655004365881104,0.6283026585719692,0.6094285815558022,0.4431560127316918,0.4110791977180663,1
cloakzy,748023225,101670,40497,6743,2138294,558107,14533643,True,False,English,0.1665061609501938,349.8224402257126,6.7968403783577,0.2610057363486966,3.97934493951018,1.0911114143178633,0.3429719591478373,0.0440301489681363,0.0066507811109545,0.2502997330116197,0.040819230914994,0.2985919003841433,0.1638939589229475,1
aceu,744620970,118125,26141,6328,859439,763489,15894732,True,True,English,0.2420718411690448,866.4035143855468,18.49431082368848,0.8883574052376026,3.2142222222222223,0.9961551180944356,0.5141541374427676,0.1407765272807628,0.0261541921596836,0.8928069330419537,0.0328605549647058,0.1818672260791819,0.2981032618281759,1
蝦愛橘子 (shuteye_orange),728551080,325935,7441,2217,85247,29549,18572922,True,True,Chinese,0.2979438247547372,8546.35447581733,217.8718547280256,0.3466280338311026,0.4081181830733121,1.0082385861364846,0.6407233396011766,1.0,0.3585800966170427,0.3379904897972319,0.0036719395625365,0.1967207842715097,0.4229477749749161,0
Elraenn,726379485,51150,65543,13224,1223076,672978,20881140,True,False,Turkish,0.2017606761973056,593.8956246382073,17.072643073692884,0.550234000176604,15.512023460410555,1.0738783612129728,0.4228355254818424,0.0897406827377737,0.0237838189552825,0.5465151591869045,0.1607801850375353,0.2774082338875538,0.2535106008811488,1
Elajjaz,726000045,145755,13080,4922,346566,37883,12800182,True,False,English,0.3762996941896024,2094.839208116203,36.93432708344154,0.1093096264492189,2.026139755068437,1.011979177317015,0.8182262532678927,0.3708405197560809,0.0568995758338752,0.0949389558583084,0.0205023238670697,0.2013188920813181,0.2604544201107575,1
CDNThe3rd,722562675,134280,55752,4919,2009972,167704,15136396,True,False,English,0.0882300186540393,359.48892571637816,7.530650178211438,0.0834359881630191,2.1979445933869526,1.093924549098433,0.1656496547899263,0.0458405084818959,0.0078742759019883,0.0684402634752844,0.0222894084797386,0.3020499358604359,0.1020240078315449,1
POW3Rtv,721548885,177885,69009,3836,1080764,495072,23271722,True,False,Italian,0.0555869524264951,667.628534074044,21.53265837870247,0.4580759536772135,1.2938696348764651,1.0574207619051137,0.0917019159900748,0.1035495354178139,0.0312200858117588,0.4521307630770502,0.0128853750260473,0.2571777910896233,0.1581109110687281,1
IzakOOO,717096330,129165,43050,4463,1461767,286467,23586902,True,False,Polish,0.1036701509872241,490.5681480016993,16.13588348895549,0.1959730928390092,2.073162234351411,1.243958135451081,0.2006268491763431,0.0703892979410638,0.0222219421956568,0.1836960340591915,0.0209914436729995,0.4864781644068791,0.1640672885753556,1
DreadzTV,715644660,109725,35865,6249,675908,57448,32228705,True,True,Russian,0.1742367210372229,1058.7900424318102,47.682088390727735,0.0849938157264006,3.417088174982912,1.0437135478245214,0.3604843286693567,0.1768070765123392,0.0748195190907782,0.0700357249612656,0.034970731989761,0.2403282491127452,0.1595742717227077,1
따효니 (ddahyoni),711864630,152445,17253,4534,322895,46946,15586820,True,False,Korean,0.2627948762534052,2204.6319391752736,48.27210083773363,0.1453909165518202,1.7845124471120732,1.0299181567186229,0.5610989181467747,0.3914027308519732,0.0758032578684569,0.1318918960144456,0.0179889578392232,0.2233703158551475,0.2335926794293368,1
WePlayEsport_EN,704823000,107745,87751,6127,175061,137229,17857171,True,False,English,0.0698225661246025,4026.156596843386,102.00542096754846,0.7838924717669841,3.411944869831547,1.0676651373029291,0.1239504626206293,0.7325416584116984,0.1653938265647039,0.7858183407832662,0.0349172322071924,0.2697706514825157,0.3520653620116676,0
ElmiilloR,686456910,126105,45726,5163,426716,189847,20714971,True,False,Spanish,0.1129116913790841,1608.6973771782637,48.54510025403313,0.4449024644025534,2.456524324967289,1.054335548245088,0.2215621072259957,0.2797948662427225,0.0762584348964337,0.4386390292884368,0.0249791107254842,0.2533853036617189,0.2157698086734653,1
Squeezie,667977780,29775,158972,19260,2149306,875678,21128175,True,False,French,0.121153410663513,310.7876589001287,9.830231246737318,0.4074236055731478,38.81108312342569,1.164806976519117,0.2402324276137414,0.0367196339098414,0.0117084103867852,0.4002547580080843,0.4031330280711848,0.3891818963905376,0.2468716923966958,1
allkeyshop_tv,663185955,487005,6075,1361,67472,26937,55639770,True,False,English,0.2240329218106996,9829.054348470476,824.6349596869812,0.3992322741285274,0.1676779499183786,1.000561469898775,0.4732897992815161,1.0,1.0,0.3918655407763446,0.0011709212842207,0.1872837176620509,0.5089349965006887,0
Domingo,662502810,65610,102022,11423,829700,276400,23040428,True,False,French,0.1119660465389817,798.4847655779197,27.769589008075208,0.3331324575147644,10.446273433927756,0.8839699671376718,0.2194198973874387,0.1280565626995016,0.041619036791423,0.3241688880038339,0.1080871176445736,0.043964046110265,0.1442192581061726,1
PlayHearthstone,661075170,41175,43877,13154,825727,39065,28719610,True,False,English,0.2997926020466303,800.5977399309942,34.78099904690049,0.0473098251601316,19.16794171220401,1.220560749734198,0.6449114541406327,0.1284522849323765,0.0533092917621444,0.0314413663815156,0.198808422873555,0.4577170149517165,0.2524399725069901,1
ESL_DOTA2,661049190,212010,99858,4714,337177,91323,14784068,True,False,English,0.0472070339882633,1960.540576611097,43.84660875445241,0.2708458762015203,1.334088014716287,0.6614360374808811,0.0727185271284139,0.3456887926402693,0.0684245522246583,0.260377590484992,0.0133037197505711,0.0,0.1267521970381508,1
Kitboga,656365305,80760,20913,7394,772055,331906,8392545,True,False,English,0.3535599866111987,850.1535577128573,10.87039783435118,0.4298994242638154,5.49331352154532,1.0991826381456231,0.7667130178177894,0.1377332015871595,0.0134426995745373,0.4232735464348472,0.0565672737728042,0.3085134222842915,0.2843738602452382,1
DansGaming,653181210,187530,33646,3270,817365,29415,13757678,True,False,English,0.0971883730606907,799.1303885045237,16.83174346834034,0.0359875942816244,1.046232602783555,1.0651608036292175,0.1859433994743819,0.1281774763044108,0.0233821625419044,0.0198456135994587,0.0103094968731877,0.2666922086194208,0.1057250595687941,1
